user_id,item_id,rank_position,recommendation_score
53842,198209,1,5.162507078938154
53842,65273,2,3.834866914298659
53842,17478,3,3.64132957606292
53842,387373,4,2.998756065922548
53842,442131,5,2.9105672218585585
53842,316753,6,2.8782177405987532
53842,314789,7,2.7356092988009975
53842,115258,8,2.6439727862239097
53842,9877,9,2.621901566249479
53842,57245,10,2.3531493584935643
54791,446820,1,0.1507606289006799
54791,417927,2,0.1021521064774786
54791,374698,3,0.063244481341172
54791,305656,4,0.05640492122516757
54791,271896,5,0.05309556836502541
54791,89775,6,0.05014636050129391
54791,424186,7,0.049444798386989196
54791,424506,8,0.04656397099374346
54791,98425,9,0.030494495658897582
54791,279457,10,0.030268328084877866
55389,213834,1,0.5336498383627923
55389,355994,2,0.4780564809941412
55389,409804,3,0.4719220363895012
55389,445351,4,0.3858125507558822
55389,369158,5,0.3815293529426581
55389,17478,6,0.358440086213349
55389,37029,7,0.33974908438471646
55389,46156,8,0.2890415281045161
55389,186702,9,0.2744781298887551
55389,465522,10,0.27082009527861617
57905,48030,1,1.2721254685795635
57905,318333,2,1.2352602713283465
57905,355994,3,1.136388721976619
57905,234255,4,1.0818237522542353
57905,416017,5,1.006754430034215
57905,290999,6,1.003766892863492
57905,103156,7,0.8010519383055743
57905,268081,8,0.7782055479844137
57905,4001,9,0.7703272990960044
57905,29940,10,0.7667465452010114
64931,198209,1,0.1902178495778967
64931,65273,2,0.18354511709949728
64931,312728,3,0.16515757830743152
64931,316753,4,0.11987961467202753
64931,339703,5,0.09799315753223578
64931,369447,6,0.08357880152597662
64931,61303,7,0.08073528078874394
64931,98899,8,0.06813173320444119
64931,344723,9,0.059288455334291786
64931,22436,10,0.056232115973814695
73449,38965,1,0.8283805496502311
73449,198209,2,0.768881468642633
73449,65273,3,0.7657561607536725
73449,119736,4,0.6254382444456655
73449,46156,5,0.544220705296484
73449,387373,6,0.5186159515781832
73449,315543,7,0.4447806965865482
73449,369158,8,0.4402566412361492
73449,252319,9,0.43670906772532103
73449,23762,10,0.41169109775831836
