user_id,item_id,rank_position,recommendation_score
38015,546,6,0.5013972205265973
38015,61303,7,0.4304297931414078
38015,456056,8,0.4032442675790391
38015,372188,9,0.3951757157686994
38015,345279,10,0.37969676616150466
42552,65273,1,0.0862047664556955
42552,198209,2,0.07429692425841916
42552,316753,3,0.0607235087468377
42552,339703,4,0.037677185698367775
42552,98899,5,0.031725403544767564
42552,61303,6,0.027809918823500597
42552,446820,7,0.02314290095781347
42552,22436,8,0.020891166783583145
42552,133907,9,0.01876123924376952
42552,253615,10,0.018411941694686785
45018,20968,1,2.4791036706457126
45018,37254,2,2.359068596288617
45018,546,3,2.347225687378446
45018,65580,4,1.8371384106500963
45018,411886,5,1.827186220500698
45018,277139,6,1.7489617750393216
45018,390799,7,1.7188402219502843
45018,424515,8,1.7028303064152148
45018,198209,9,1.6945133816252989
45018,7943,10,1.5562656335447114
46535,369158,1,0.4895591975350068
46535,213834,2,0.4673382931438422
46535,48030,3,0.3831072086998331
46535,445351,4,0.3682417440571177
46535,355994,5,0.3326053324423413
46535,37029,6,0.3240295288672237
46535,456056,7,0.31088628421098374
46535,46156,8,0.2938364957899826
46535,186702,9,0.29224137735898986
46535,268883,10,0.25935836194726475
48820,461686,1,0.5054821465718164
48820,320130,2,0.49633627544005265
48820,248455,3,0.3512310633468436
48820,384302,4,0.2712199196292228
48820,190000,5,0.21551967127464242
48820,310944,6,0.20027675856698607
48820,9877,7,0.1993427269606882
48820,420960,8,0.18659358056600125
48820,340825,9,0.18233748937616337
48820,166306,10,0.1792585830032434
53842,198209,1,3.587227301675785
53842,57245,2,3.340745354196125
53842,248455,3,3.0124382059717276
53842,137697,4,2.9109345414201675
53842,17478,5,2.8770903605170624
53842,442131,6,2.628375991736501
53842,162139,7,2.435691167047551
53842,334401,8,2.2282561450993383
53842,439963,9,2.1332244191349954
53842,461686,10,2.107337113184979
54791,446820,1,0.15470607964740515
54791,417927,2,0.10423973561036554
54791,374698,3,0.06383212838554478
54791,257040,4,0.058741340584868094
54791,305656,5,0.057171853142949175
54791,271896,6,0.0540786962674465
54791,424186,7,0.049462035717020604
54791,89775,8,0.04747074076048712
54791,424506,9,0.043586330024237854
54791,98425,10,0.030487383052152775
55389,409804,1,0.40910549370037497
55389,213834,2,0.39583141791795096
55389,17478,3,0.35794384182541034
55389,355994,4,0.35622852840267644
55389,320130,5,0.33902490172386673
55389,37029,6,0.3179184937556704
55389,369158,7,0.313200625532458
55389,445351,8,0.2881014173154742
55389,46156,9,0.26928357086105953
55389,420960,10,0.25025450674633515
57905,318333,1,2.0036011570424304
57905,309778,2,0.8978738879361329
57905,420960,3,0.8626579806737167
57905,442131,4,0.8564232400473867
57905,234255,5,0.7210832843212861
57905,48030,6,0.719415057283474
57905,231482,7,0.6906131213796267
57905,172894,8,0.6737754619449766
57905,37029,9,0.6229954901361341
57905,268081,10,0.6174294989406663
64931,198209,1,0.20627131148116118
64931,65273,2,0.20376490109919682
64931,312728,3,0.1292380557324936
64931,316753,4,0.12394115965696074
64931,339703,5,0.09900384753272808
64931,61303,6,0.08243152095357785
64931,344723,7,0.06445953397887781
64931,22436,8,0.06042995681289344
64931,98899,9,0.06006132942486887
64931,37029,10,0.056333514128498484
73449,198209,1,0.7571326612298129
73449,119736,2,0.7329562088956074
73449,65273,3,0.7127983021715255
73449,38965,4,0.67501441087665
73449,318333,5,0.5983205521193965
73449,456056,6,0.45637692232737265
73449,312728,7,0.42329676036365
73449,301721,8,0.39282864211435836
73449,7943,9,0.3842575800081026
73449,387373,10,0.33510197609829867
