user_id,item_id,rank_position,recommendation_score
3905,315543,6,3.60146916668169e-20
3905,405380,7,3.465946463542684e-20
3905,369447,8,3.4379559837726705e-20
3905,363109,9,2.6218358634226095e-20
3905,29196,10,2.5912987892242824e-20
3926,119736,1,0.12110844390215905
3926,409804,2,0.11966490516679357
3926,439963,3,0.09486214129274101
3926,65021,4,0.07884210698414182
3926,355994,5,0.07305254262719459
3926,235559,6,0.07157663157958633
3926,213834,7,0.06935829135700311
3926,278272,8,0.06240818311159929
3926,442725,9,0.0615661019545999
3926,465522,10,0.05944279927129566
4101,119736,1,0.08817653918856806
4101,30024,2,0.07863297663583034
4101,268335,3,0.0776713052127891
4101,307035,4,0.07766464371799173
4101,408218,5,0.06600545527016087
4101,80502,6,0.06567140351980265
4101,33139,7,0.06317879130658158
4101,379013,8,0.061299176974998655
4101,366177,9,0.05909070047407065
4101,222604,10,0.05891622183611657
4536,407687,1,0.055258905673600006
4536,348254,2,0.04218413338663206
4536,9877,3,0.04172590525565247
4536,414460,4,0.036949273916120205
4536,205764,5,0.035940960603163714
4536,265113,6,0.03322322858926989
4536,259357,7,0.03139002825311623
4536,214630,8,0.029326192748266217
4536,58638,9,0.0289782746844996
4536,234255,10,0.028563784242834362
4739,9877,1,0.012611359913468331
4739,312728,2,0.009623666594530981
4739,78265,3,0.008469224852866468
4739,98071,4,0.00807665277015919
4739,315543,5,0.006483436546697237
4739,48030,6,0.006256290948232649
4739,464731,7,0.00556648628191485
4739,210002,8,0.005256804248483604
4739,369447,9,0.005025653044395805
4739,168671,10,0.004580507705870481
5042,409804,1,0.18952072099259512
5042,29196,2,0.18775973206145238
5042,439963,3,0.15868796818029313
5042,119736,4,0.1447130067831721
5042,65021,5,0.13564648849650526
5042,235559,6,0.12341024018215783
5042,213834,7,0.10596481447025202
5042,278272,8,0.10448413128353884
5042,338427,9,0.10175814143368736
5042,355994,10,0.10144722346014595
5235,119736,1,0.02794854158592253
5235,30024,2,0.02286739257489007
5235,174724,3,0.020025854036410114
5235,307035,4,0.019831658361457696
5235,408218,5,0.01965276566235093
5235,268335,6,0.018764825104785048
5235,26634,7,0.018151073730006354
5235,80502,8,0.016746298086259288
5235,136553,9,0.016392096429292628
5235,379013,10,0.016153013018450152
5344,445351,1,0.18870705920111921
5344,318333,2,0.1810222816192345
5344,355994,3,0.15972843497638228
5344,119736,4,0.15839745626422824
5344,168927,5,0.12168349344179813
5344,172894,6,0.12126191399987245
5344,60682,7,0.11679720432651904
5344,369158,8,0.11230232490693623
5344,380993,9,0.10975112711204382
5344,276762,10,0.10941180696592925
5377,382885,1,0.06973946739380613
5377,462188,2,0.04536533387358789
5377,147684,3,0.03992895362056788
5377,98071,4,0.0326831771722665
5377,119736,5,0.0317845281788134
5377,389814,6,0.02271898777353097
5377,349318,7,0.021749253731622686
5377,34843,8,0.019109327637574114
5377,321089,9,0.019086340382748826
5377,428891,10,0.01892802756758157
6029,198209,1,0.3716879519180599
6029,37254,2,0.29506182000606135
6029,79097,3,0.1678121370074013
6029,206925,4,0.16321281345330857
6029,411886,5,0.162890534707712
6029,369447,6,0.15755712126722074
6029,65580,7,0.1560927367544113
6029,344071,8,0.1556919826507065
6029,424515,9,0.1523495219963535
6029,277139,10,0.15054810550462766
6468,198209,1,2.0396517469979027
6468,316753,2,1.8908919047111556
6468,183756,3,1.7556308527773452
6468,339703,4,1.192545083736629
6468,369447,5,1.122882751359007
6468,61303,6,0.9843153726487662
6468,98899,7,0.8911982788638685
6468,344723,8,0.832286311616259
6468,22436,9,0.6606381805467778
6468,37029,10,0.6519604558113193
6699,9877,1,0.5896489415190144
6699,119736,2,0.5120941875412516
6699,46156,3,0.4622350266271481
6699,379520,4,0.43700179161860314
6699,387373,5,0.38938372540065236
6699,170262,6,0.389208755331687
6699,312728,7,0.36289459160208964
6699,369158,8,0.35955055327289026
6699,442131,9,0.3398428530498933
6699,234255,10,0.33321340509919883
6952,461686,1,0.772597641746066
6952,158912,2,0.1728578965863252
6952,10572,3,0.1115730244191963
6952,32581,4,0.08541293008066352
6952,40630,5,0.05566214166121492
6952,447067,6,0.05078984421279881
6952,98071,7,0.04535801137312421
6952,405380,8,0.045008563451181094
6952,382130,9,0.04365906437575909
6952,312929,10,0.04160476203680149
6958,95426,1,0.31397555066827887
6958,179136,2,0.2679667963781053
6958,4887,3,0.2465796299312456
6958,338148,4,0.230104852767164
6958,218626,5,0.22416502065179467
6958,242521,6,0.21761953804749715
6958,150215,7,0.21140676439592798
6958,146735,8,0.20714505117290638
6958,332224,9,0.20339212087834185
6958,240558,10,0.19250770964660038
7189,369447,1,0.004564240280910095
7189,379520,2,0.0037803418930404194
7189,174724,3,0.002803925252224783
7189,315543,4,0.0026474253636636236
7189,234255,5,0.0023912753331397757
7189,432171,6,0.0023594840210896142
7189,387373,7,0.002263524524558055
7189,312728,8,0.0020823204904338423
7189,170262,9,0.002068443254254318
7189,342530,10,0.0020205346461040505
8644,256146,1,0.20751224742202626
8644,273872,2,0.11871997467323665
8644,232172,3,0.1185250600570337
8644,260415,4,0.10993543547962892
8644,172894,5,0.10576764239625507
8644,308648,6,0.0952691300746696
8644,303058,7,0.09312412365077624
8644,400946,8,0.08589302350626943
8644,245707,9,0.08404575761296824
8644,257040,10,0.08196675696987919
8914,303828,1,0.017782728778036952
8914,318333,2,0.016556693806040055
8914,9877,3,0.016309992441835015
8914,407687,4,0.01600522347477817
8914,14758,5,0.015798812415711395
8914,305588,6,0.013399886512216243
8914,381982,7,0.01266325979146586
8914,259962,8,0.01265210022970791
8914,348254,9,0.012589276217481913
8914,379520,10,0.011929144763029458
9145,382885,1,0.009717683746306082
9145,98071,2,0.00557391878782655
9145,147684,3,0.004707533390710601
9145,462188,4,0.004117849286471923
9145,256146,5,0.0035250420646280034
9145,119736,6,0.003446350902882331
9145,349318,7,0.002792649709719081
9145,389814,8,0.0027889797418574344
9145,321089,9,0.002455407235341307
9145,34843,10,0.0023863933867612585
9535,312728,1,0.07549860548542757
9535,379520,2,0.0673523264922147
9535,119736,3,0.05917591532375
9535,256146,4,0.05571635943652424
9535,170262,5,0.05327603239793589
9535,234255,6,0.05135895450370543
9535,9877,7,0.04927387355297464
9535,432171,8,0.044173605740505766
9535,273872,9,0.044077181414718385
9535,257040,10,0.04086267783243171
10186,40870,1,0.24269818332111542
10186,5675,2,0.007812548108267089
10186,6174,3,0.006434037943266397
10186,17478,4,0.005997528392313201
10186,4001,5,0.005710954494309259
10186,48030,6,0.00556553742609164
10186,436115,7,0.004912115115710137
10186,307201,8,0.004564000298953136
10186,217278,9,0.0044633982528916845
10186,369447,10,0.004339711074066543
10892,119736,1,0.00535933533346501
10892,307035,2,0.0037622122279529807
10892,268335,3,0.003738656719878779
10892,30024,4,0.0032451295480208807
10892,80502,5,0.003116933709327781
10892,33139,6,0.003050489568425939
10892,379013,7,0.002934405558254972
10892,222604,8,0.0028874141769084315
10892,408218,9,0.0028633803357014024
10892,456056,10,0.002835266850853872
11161,119736,1,0.08862033395543602
11161,369158,2,0.07098982145910973
11161,48030,3,0.06037913860457408
11161,9877,4,0.05273922511199721
11161,78265,5,0.05028593960526044
11161,439963,6,0.043355103852391816
11161,464731,7,0.04114342420648173
11161,37254,8,0.04002336147668652
11161,338395,9,0.035035412487233734
11161,168671,10,0.034675936992415814
11209,135446,1,0.012609258596318942
11209,248455,2,0.005230579149315687
11209,405380,3,0.004958723431715813
11209,256146,4,0.004724261748930929
11209,103127,5,0.004301566775837012
11209,369933,6,0.004191188154552603
11209,131745,7,0.003686480212010945
11209,198209,8,0.0036451966604207145
11209,334401,9,0.003641966461795748
11209,2567,10,0.003093094206621766
11248,305675,1,1.1749698872924663
11248,346067,2,1.041787369670701
11248,147684,3,0.8296482789536961
11248,98071,4,0.8190802175647198
11248,315543,5,0.7881541653243549
11248,349318,6,0.7248688035185791
11248,446820,7,0.5690651440560376
11248,170052,8,0.5499498646474086
11248,322810,9,0.5377183176981651
11248,381314,10,0.5334176916282171
11333,9877,1,0.30354840728969035
11333,369158,2,0.22129906703517616
11333,78265,3,0.19073858325245274
11333,464731,4,0.15002154866227888
11333,37029,5,0.14419930800619826
11333,48030,6,0.13938337886067362
11333,210002,7,0.13353555875025366
11333,18155,8,0.12941687671195953
11333,168671,9,0.1255872807306271
11333,118914,10,0.11683406694385975
11353,37029,1,0.0412325220937615
11353,168671,2,0.03693890494123969
11353,14758,3,0.03439070650933399
11353,409804,4,0.031759229742333
11353,305588,5,0.03080776755095765
11353,303828,6,0.03064508379770336
11353,78265,7,0.030215433502074895
11353,381982,8,0.02862056963768933
11353,259962,9,0.02811108130530339
11353,338395,10,0.02693621124760596
11523,294676,1,0.01969808757291269
11523,89323,2,0.01643148930748199
11523,166306,3,0.0156186231221638
11523,310944,4,0.013927298484140755
11523,283923,5,0.012956339656317477
11523,148103,6,0.01278351866444541
11523,197642,7,0.01225941645976167
11523,384302,8,0.012038136912055655
11523,210984,9,0.011872568224151139
11523,1684,10,0.011309049861039911
11833,119736,1,0.01678085599213789
11833,318333,2,0.013590661573797616
11833,98071,3,0.012038953888018355
11833,369158,4,0.011031382097520201
11833,312728,5,0.009649529522337785
11833,172894,6,0.009502021733575249
11833,368689,7,0.009040809460881425
11833,150882,8,0.008717005152309724
11833,369447,9,0.007590276639101096
11833,276762,10,0.007487771047381449
12046,338395,1,0.007425052250854952
12046,78265,2,0.006059437829580676
12046,150882,3,0.005453834828758556
12046,456056,4,0.00541738379459151
12046,147684,5,0.005385813942865051
12046,29741,6,0.00530637360088838
12046,353111,7,0.005234014214945237
12046,232568,8,0.005119413031813999
12046,146613,9,0.0048775420485568845
12046,204209,10,0.004621650689086415
12148,312728,1,0.05753170418631461
12148,369447,2,0.04300288419049607
12148,315543,3,0.039994448857707934
12148,98071,4,0.031453050508841306
12148,320130,5,0.02806429507853688
12148,409804,6,0.023711181737832168
12148,76815,7,0.02284001077799953
12148,405380,8,0.021299323724172346
12148,137697,9,0.020391399668459174
12148,57245,10,0.020362586190013344
12232,461686,1,0.07061824291871559
12232,248455,2,0.06830915304710256
12232,37029,3,0.0650628734755155
12232,282385,4,0.06498259743511281
12232,46156,5,0.0607026173409859
12232,190000,6,0.05853876800297867
12232,405380,7,0.05314916079635488
12232,420960,8,0.05135149058363369
12232,108021,9,0.04868312369954128
12232,29741,10,0.04748895163494183
12356,248455,1,0.024717328640299414
12356,46156,2,0.02397865575556528
12356,109583,3,0.023336207187772472
12356,135446,4,0.021371014907580223
12356,37029,5,0.017828273734215257
12356,345279,6,0.017718659151606732
12356,546,7,0.01733705808071005
12356,369933,8,0.013872544099424408
12356,372188,9,0.013397295409071376
12356,85914,10,0.013177795160880879
12579,445351,1,0.6310174737682838
12579,119736,2,0.44418594092448105
12579,355994,3,0.3777719094391996
12579,441852,4,0.37768923427719936
12579,92814,5,0.2488614843980697
12579,11279,6,0.2397492326211222
12579,390934,7,0.21255914820531147
12579,65273,8,0.21137851290652354
12579,129209,9,0.20659922859267701
12579,409804,10,0.20593231964961234
12710,294676,1,0.028319833165673818
12710,89323,2,0.023441752994348516
12710,166306,3,0.022362725892208897
12710,310944,4,0.019541741645446767
12710,283923,5,0.01862576861592203
12710,148103,6,0.01796166847587278
12710,197642,7,0.01744869080896828
12710,210984,8,0.01693172682467455
12710,1684,9,0.016418446751686994
12710,114121,10,0.015886458493729733
13004,48030,1,0.044977389638737486
13004,174724,2,0.03974529055441872
13004,90931,3,0.03799019711408995
13004,256146,4,0.03225258152898295
13004,253286,5,0.03132549880319252
13004,204494,6,0.031007675891155186
13004,268081,7,0.028594910196361744
13004,288525,8,0.02798170204717531
13004,231482,9,0.02744714536044125
13004,428891,10,0.02742422765782103
13151,37254,1,0.03573030135606192
13151,76815,2,0.023875837580140752
13151,369158,3,0.023331899075156624
13151,198209,4,0.02246182741911927
13151,14932,5,0.02121477953307157
13151,174724,6,0.020629342734671614
13151,137697,7,0.02055361639705296
13151,162139,8,0.020397271865694844
13151,9877,9,0.020025133563117272
13151,411886,10,0.01912535618715179
13239,445351,1,0.19555091642962638
13239,355994,2,0.11382447799463212
13239,37029,3,0.11233033309445836
13239,60682,4,0.09855635743120078
13239,65273,5,0.0940125093543861
13239,380993,6,0.09387663245812938
13239,168927,7,0.07986035945212017
13239,234255,8,0.07067542872690251
13239,148666,9,0.06491879037399777
13239,394518,10,0.06461954119152445
13455,464731,1,0.6757507598725137
13455,174724,2,0.6285246182120102
13455,5675,3,0.6062903584320116
13455,149382,4,0.5792219721903469
13455,186702,5,0.5718033947574427
13455,9877,6,0.5359320006726151
13455,369158,7,0.47560051599431313
13455,4001,8,0.4461048528822408
13455,204494,9,0.44577837190185465
13455,386724,10,0.43897402052688245
13660,119736,1,0.2068923007016437
13660,379520,2,0.18222473970761002
13660,234255,3,0.12721997882812405
13660,204209,4,0.12447915072261977
13660,174724,5,0.11778052388555674
13660,170262,6,0.11256827967101382
13660,30024,7,0.09941742315453952
13660,29741,8,0.0964038770992302
13660,195234,9,0.09619432120192146
13660,432171,10,0.09275566513136571
13668,379520,1,0.22161155660570356
13668,170262,2,0.1576819948267907
13668,195234,3,0.14720411135551043
13668,29741,4,0.14329389944313076
13668,150882,5,0.1421056459667212
13668,234255,6,0.1384201467331266
13668,442131,7,0.13041888427191897
13668,204209,8,0.12249613974000347
13668,369158,9,0.12156148413726388
13668,82232,10,0.11285674409841262
13833,119736,1,0.17392170978621962
13833,405380,2,0.12591449720498474
13833,198209,3,0.11896625509536699
13833,248455,4,0.11011325641863585
13833,147684,5,0.10705356680162156
13833,190000,6,0.10216264603205309
13833,65273,7,0.07461555317121624
13833,368689,8,0.07399677385998256
13833,349318,9,0.07197346331510732
13833,46232,10,0.07115001287962419
14735,174724,1,0.050665546378431923
14735,119736,2,0.044871251694813666
14735,290999,3,0.03148041336267594
14735,368841,4,0.028892433843543855
14735,237019,5,0.02521030596340024
14735,44137,6,0.024926810047342655
14735,224832,7,0.020968611897513218
14735,255725,8,0.020648333292585454
14735,446934,9,0.020551052159074823
14735,292444,10,0.020533071892602568
15239,461686,1,1.3360440193801466
15239,158912,2,0.26768635358736304
15239,218794,3,0.1990551751089369
15239,10572,4,0.19847616291286854
15239,32581,5,0.14968832944766994
15239,40630,6,0.0978604346789622
15239,447067,7,0.08958787065020912
15239,382130,8,0.07783847827084814
15239,312929,9,0.07357106247109811
15239,276402,10,0.06691406535412456
15653,248455,1,0.017439369946907667
15653,369933,2,0.012159695322485784
15653,131745,3,0.010117595345206884
15653,2567,4,0.009515006274316265
15653,170390,5,0.008861366550144046
15653,103127,6,0.00883799035122057
15653,190000,7,0.007794563266469878
15653,373842,8,0.007722326149627332
15653,395749,9,0.007434008259851233
15653,368403,10,0.007428492621688567
16332,405380,1,0.07786748733705184
16332,119736,2,0.07384925106841318
16332,5675,3,0.03870898138462766
16332,17478,4,0.03675705751761881
16332,252344,5,0.03609724174751057
16332,98071,6,0.035031824096008954
16332,37254,7,0.03317709082780745
16332,128296,8,0.03041290345002493
16332,29757,9,0.02914020775659417
16332,48030,10,0.02784588527411387
16424,405380,1,0.1457945405523369
16424,128296,2,0.07239496466989988
16424,98071,3,0.07237422964953448
16424,252344,4,0.06830427641524879
16424,121955,5,0.049705275675775845
16424,444190,6,0.046695731469160805
16424,312728,7,0.04633833043114067
16424,109116,8,0.045127730484519714
16424,357650,9,0.04494930922937751
16424,447848,10,0.04439168080878955
17262,9877,1,0.011246885780498822
17262,78265,2,0.007560381224543194
17262,168671,3,0.006710424779399919
17262,464731,4,0.005960933461506336
17262,48030,5,0.005720315172747778
17262,210002,6,0.005263436039324847
17262,369158,7,0.005168821442542084
17262,186702,8,0.0038572133807275055
17262,360487,9,0.00349602717848284
17262,14758,10,0.003452442165173699
17476,461686,1,0.5026217872074066
17476,171878,2,0.12296220352943489
17476,158912,3,0.09366438383293536
17476,10572,4,0.07591447560463292
17476,218794,5,0.07362088782364483
17476,32581,6,0.057796789391560466
17476,40630,7,0.037444539338251336
17476,447067,8,0.033643762074106714
17476,312929,9,0.02843103175029385
17476,276402,10,0.025714799322625364
17676,119736,1,1.9867057280950777
17676,213834,2,1.773288649999602
17676,248455,3,1.384276376798887
17676,109583,4,1.3244415761365167
17676,9877,5,1.1618105992516305
17676,190000,6,0.9536264549388932
17676,46156,7,0.9464547449356077
17676,345279,8,0.9452819070520725
17676,445351,9,0.8655043512276515
17676,48030,10,0.7665073930514479
18424,9877,1,0.006573962020736285
18424,147684,2,0.005698819940894713
18424,409804,3,0.0040962661986545705
18424,439963,4,0.003815234471098756
18424,119736,5,0.0037643299583199614
18424,349318,6,0.0037163597914732383
18424,235559,7,0.0034055471268091076
18424,78265,8,0.0031738876034042977
18424,464731,9,0.0031579646835218685
18424,321089,10,0.0031233459483766485
18573,5675,1,0.348738218553407
18573,48030,2,0.2937405824896679
18573,17478,3,0.2819945081186776
18573,217278,4,0.23002577614907962
18573,4001,5,0.22631688358466445
18573,436115,6,0.22629577462142178
18573,303828,7,0.20890902239496614
18573,174724,8,0.20840471371941036
18573,307201,9,0.19367009182338532
18573,206241,10,0.18916685893707602
18883,355994,1,0.044656166241480576
18883,119736,2,0.042093199931653606
18883,276762,3,0.039873740945791984
18883,368689,4,0.032810900024805474
18883,445351,5,0.0323486148272103
18883,369447,6,0.028375134733105302
18883,546,7,0.027450073166088402
18883,65273,8,0.02570548457898019
18883,37029,9,0.024321345747761295
18883,203915,10,0.02264043812456467
19702,162139,1,0.1869274211559521
19702,76815,2,0.1576635788764473
19702,57245,3,0.13710313546404423
19702,342530,4,0.12429689169102741
19702,76060,5,0.11268674945186928
19702,272770,6,0.10572935812577355
19702,204023,7,0.08863284982729978
19702,51275,8,0.08605251692499163
19702,267236,9,0.08207689836744474
19702,248455,10,0.08172148347351627
19967,119736,1,0.06345887512190611
19967,4001,2,0.0460584494151587
19967,5675,3,0.03975982386222092
19967,48030,4,0.03890933332801653
19967,17478,5,0.03759404002528893
19967,379013,6,0.03365022887670913
19967,268335,7,0.03293890043001139
19967,307035,8,0.0326062814836627
19967,241555,9,0.028366329127675127
19967,80502,10,0.027056453734811796
20335,256146,1,0.45423753549187756
20335,172894,2,0.2751753637694183
20335,232172,3,0.2576233437056157
20335,273872,4,0.2502291358925465
20335,369447,5,0.23599261897015286
20335,260415,6,0.2287250270973974
20335,257040,7,0.20701665513960416
20335,303058,8,0.1921348530500733
20335,308648,9,0.19078904409054165
20335,380971,10,0.1843735613142918
20555,320130,1,0.003055159584026502
20555,379520,2,0.00270187966067329
20555,119736,3,0.0023881836469875966
20555,195234,4,0.002381989600517571
20555,29741,5,0.0018642900297382132
20555,214757,6,0.00173253702962455
20555,234255,7,0.0016844574472431948
20555,170262,8,0.0016084713650918246
20555,195958,9,0.0014756745594816068
20555,416399,10,0.0014706426283129799
21395,409804,1,0.1501964542718236
21395,305675,2,0.14950257770687328
21395,147684,3,0.135831558157755
21395,48030,4,0.12718624612914545
21395,346067,5,0.1130909699594844
21395,349318,6,0.10527785357751138
21395,5675,7,0.10498762902494771
21395,9877,8,0.09037676870526784
21395,446820,9,0.08143654863924765
21395,29196,10,0.0796199755029492
21610,318333,1,0.07460564574816003
21610,369447,2,0.050118874152647305
21610,76815,3,0.047068379925406495
21610,150882,4,0.044360921210108796
21610,320130,5,0.044263437562648264
21610,162139,6,0.043653117299765926
21610,137697,7,0.04276973406010155
21610,57245,8,0.042542602935476785
21610,379520,9,0.04136738119946517
21610,442131,10,0.03741771792759049
21712,9877,1,0.07085044262394177
21712,461686,2,0.0651779936552698
21712,48030,3,0.06269196676742474
21712,369158,4,0.045893617258752205
21712,464731,5,0.04520001099019321
21712,37254,6,0.03564420564041096
21712,98071,7,0.03292481138222843
21712,445351,8,0.032497678998025706
21712,456056,9,0.029290850351856926
21712,168671,10,0.029056338752841398
23005,119736,1,0.3661901574613685
23005,307035,2,0.2566141873800773
23005,268335,3,0.2396192141076794
23005,379013,4,0.23217640765207523
23005,33139,5,0.20612439622471673
23005,30024,6,0.20571307137022893
23005,151061,7,0.19734528209120583
23005,422964,8,0.18356272452742817
23005,134191,9,0.1801788774369782
23005,281710,10,0.17955212656162767
23076,119736,1,0.12184846861288649
23076,546,2,0.05448234210438039
23076,37254,3,0.04960043450964881
23076,382885,4,0.04505579506803061
23076,213834,5,0.04382044466954838
23076,147684,6,0.04291922685232169
23076,109583,7,0.04249079656940073
23076,46156,8,0.041611087332201424
23076,248455,9,0.039711212812628204
23076,282385,10,0.03773717543565442
23558,256146,1,0.11586231541775878
23558,273872,2,0.06686154089636447
23558,232172,3,0.06489166086700714
23558,260415,4,0.06089555768449542
23558,308648,5,0.05265434857201359
23558,303058,6,0.051299159101392294
23558,257040,7,0.05123115308640726
23558,172894,8,0.051201512654670794
23558,400946,9,0.05097566555253504
23558,245707,10,0.046068551245045906
23777,119736,1,0.4783914365923951
23777,320130,2,0.3616271497523339
23777,340825,3,0.2079301482519741
23777,190000,4,0.20690201111711848
23777,405380,5,0.1910786823881101
23777,416399,6,0.18695720445570022
23777,411280,7,0.18658960586389836
23777,248455,8,0.17330646135863623
23777,57723,9,0.17063039344875103
23777,546,10,0.16790755818054803
23805,119736,1,0.13963727363304543
23805,9877,2,0.10507013733903835
23805,248455,3,0.06835594998245567
23805,48030,4,0.06586683195298652
23805,282385,5,0.06082845981469621
23805,439963,6,0.05718237577633883
23805,78265,7,0.05280719962013436
23805,384302,8,0.05277372035824413
23805,546,9,0.051772989753995156
23805,409804,10,0.05066743729916862
23843,9877,1,0.0011295357059839693
23843,369447,2,0.0006976394430718765
23843,98071,3,0.0006885105367312202
23843,78265,4,0.000655318864900069
23843,464731,5,0.0005119634522892403
23843,48030,6,0.0004869098814517005
23843,462188,7,0.00043351317997286914
23843,210002,8,0.00042884424170551623
23843,315543,9,0.00042309186322324967
23843,168671,10,0.0003954179520595606
24197,405380,1,0.11650951312242094
24197,128296,2,0.05668750183908821
24197,252344,3,0.05596294678014491
24197,98071,4,0.04629538174056021
24197,447848,5,0.04214032685228159
24197,325310,6,0.04196478411363572
24197,121955,7,0.040321316368360886
24197,338395,8,0.03787967939238494
24197,444190,9,0.034997307869996525
24197,109116,10,0.034781142749159215
24374,147684,1,0.004072197568361526
24374,349318,2,0.002906338633781907
24374,369447,3,0.0024260349181206564
24374,98071,4,0.002423140084843143
24374,272770,5,0.0022423853865094763
24374,409804,6,0.002147187316737957
24374,162139,7,0.0020997482586980892
24374,267236,8,0.0020935858945670626
24374,321089,9,0.001994360321500308
24374,261673,10,0.001871281733897946
24722,409804,1,0.040057938864881265
24722,119736,2,0.03775724937108183
24722,439963,3,0.03372967989044032
24722,65021,4,0.028168099550549514
24722,235559,5,0.028113097082836783
24722,213834,6,0.022429352278844822
24722,278272,7,0.021662905743454332
24722,282385,8,0.021348002876777347
24722,465522,9,0.020666360468203672
24722,338395,10,0.01965242842484871
24757,256146,1,0.12135154747260306
24757,216266,2,0.08937853639736364
24757,273872,3,0.06902609270221179
24757,232172,4,0.06879730586545758
24757,260415,5,0.0662222906322705
24757,257040,6,0.06036241133532999
24757,380971,7,0.05967071603781212
24757,308648,8,0.05944305534287956
24757,135446,9,0.05591272973579563
24757,303058,10,0.05569923144822442
24840,312728,1,1.2306970352254112
24840,315543,2,0.35865008491776895
24840,98071,3,0.34209951941784517
24840,320130,4,0.3102355357481757
24840,369447,5,0.29692270425949085
24840,147684,6,0.2869087257000721
24840,346067,7,0.2634510683865122
24840,235559,8,0.2558383406789376
24840,349318,9,0.25473056180983844
24840,65021,10,0.25132131450748413
25156,149382,1,0.06776793389026879
25156,48030,2,0.06275943342520583
25156,174724,3,0.05184714986065743
25156,288525,4,0.045617326403494085
25156,235971,5,0.045232007976195046
25156,253286,6,0.0442918141069097
25156,318333,7,0.042790173152970644
25156,90931,8,0.04253039235634583
