user_id,item_id,rank_position,recommendation_score
53842,387373,5,2.8833800110607206
53842,442131,6,2.755416535385161
53842,115258,7,2.636781862976752
53842,314789,8,2.604551440436203
53842,57245,9,2.2715142222285714
53842,231482,10,2.17231137668815
54791,446820,1,0.1512006904194322
54791,417927,2,0.10501593303627484
54791,374698,3,0.06363804808760347
54791,257040,4,0.0574722573838514
54791,271896,5,0.05443498435855585
54791,89775,6,0.05174359158465225
54791,424186,7,0.0501629214936981
54791,424506,8,0.045392744529181024
54791,98425,9,0.030519288938989284
54791,350384,10,0.023551379115472226
55389,213834,1,0.5295172523128457
55389,409804,2,0.47736289027851075
55389,355994,3,0.47283770374074574
55389,445351,4,0.40151286209310105
55389,369158,5,0.38144413398927
55389,37029,6,0.35367316956308686
55389,17478,7,0.3488272718472339
55389,186702,8,0.2773611527744005
55389,46156,9,0.26709482113751076
55389,465522,10,0.2625040675552324
57905,48030,1,1.320121409306486
57905,234255,2,1.201704885562418
57905,355994,3,1.0878021498811632
57905,416017,4,1.0387471296322337
57905,290999,5,0.9875807101085113
57905,318333,6,0.9749241354205807
57905,268081,7,0.8117757728958781
57905,103156,8,0.8036546905875996
57905,4001,9,0.7874446865455162
57905,144704,10,0.7851012538777308
64931,198209,1,0.19635385703343677
64931,65273,2,0.18610295432849508
64931,312728,3,0.15972653444647014
64931,316753,4,0.12234307137576513
64931,339703,5,0.09762116376611014
64931,61303,6,0.08197941182965027
64931,369447,7,0.08123936685721721
64931,98899,8,0.070013480958214
64931,344723,9,0.06180903197301961
64931,22436,10,0.059120568784648476
73449,198209,1,0.7667655144220998
73449,38965,2,0.7468706142846218
73449,65273,3,0.7075023983090315
73449,119736,4,0.649981539185197
73449,46156,5,0.6425518870434428
73449,387373,6,0.5869007833381787
73449,315543,7,0.4662825485619232
73449,7943,8,0.46612529289605076
73449,23762,9,0.46157228435521247
73449,144704,10,0.4426228480021514
